Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,74924,603572,668253,0.249743261446538,0.249724251277549,0.25003732101347
n_1,75039,604267,667574,0.249816615318956,0.249807441511264,0.250023851775526
n_2,75051,604939,668641,0.250200056015684,0.250095089334308,0.249769806982079
n_3,74902,603371,668289,0.249743261446538,0.249724251277549,0.25003732101347
