Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,75106,629064,629715,0.250388387707612,0.250394061846216,0.25041665523375
n_1,75168,629444,629960,0.250595083311664,0.250545317908399,0.250514083563284
n_2,74891,627105,627841,0.249671620693564,0.249614297041431,0.249671427929481
n_3,74793,626683,627153,0.24934490828716,0.249446323203954,0.249397833273484
