Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,57238,374972,415598,0.191047426410459,0.190970641291649,0.191168664379623
n_1,50167,328547,363113,0.167446036561961,0.167326710486242,0.167026374594869
n_2,59500,390119,431981,0.198597467965728,0.198684903432941,0.19870459147391
n_3,24699,161975,179615,0.082439644727488,0.082492745120209,0.082620127268529
n_4,20511,134370,149037,0.068461053200757,0.06843370990463,0.06855471930362
n_5,53425,349990,387724,0.178320499597798,0.178247481800412,0.178347054672845
n_6,34061,223533,246918,0.113687871535809,0.113843807963918,0.113578468306604
