Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,82088,834553,836678,0.242489409846332,0.250677190935704,0.250762843204514
n_1,82294,829793,831172,0.2430979375048,0.249247415440494,0.249112626257631
n_2,82486,830792,833040,0.243665108914635,0.249547488070686,0.249672489181129
n_3,91654,834056,835641,0.270747543734233,0.250527905553116,0.250452041356726
