Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,74959,650164,718092,0.249879980796927,0.25000278661487,0.25022258827945
n_1,75033,651151,719981,0.249903317864192,0.249897471790809,0.24955325958902
n_2,75008,649970,719419,0.250150024003841,0.250276835773831,0.250209729940122
n_3,74952,650438,720018,0.249879980796927,0.25000278661487,0.25022258827945
