Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,99990,858732,859417,0.333333333333333,0.333333333333333,0.333333333333333
n_1,99990,858732,859417,0.333333333333333,0.333333333333333,0.333333333333333
n_2,99990,858732,859417,0.333333333333333,0.333333333333333,0.333333333333333
