Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,722,739,734,0.187825182101977,0.188616641143441,0.184375784978649
n_1,562,579,599,0.150624349635796,0.151097498723839,0.144184878171314
n_2,584,609,636,0.151925078043704,0.155436447166922,0.159758854559156
n_3,492,497,496,0.127991675338189,0.126850433894844,0.124591811102738
n_4,579,592,574,0.150624349635796,0.151097498723839,0.144184878171314
n_5,498,504,508,0.129552549427679,0.128637059724349,0.127606129113288
n_6,407,398,434,0.105879292403746,0.101582440020419,0.109017834714896
