Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,74935,628817,629194,0.249815809388554,0.249844050352069,0.249771444246092
n_1,75047,628879,629263,0.250189191261531,0.249868684436583,0.249798835209217
n_2,75066,630243,630756,0.250252532829268,0.25041063429589,0.250391512135983
n_3,74913,628899,629866,0.249742466520648,0.249876630915458,0.250038208408708
