Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,99975,820608,907767,0.333333333333333,0.333333333333333,0.333333333333333
n_1,99975,820608,907767,0.333333333333333,0.333333333333333,0.333333333333333
n_2,99975,820608,907767,0.333333333333333,0.333333333333333,0.333333333333333
