Node,Keys,Puts,Gets,Key Load,Put Load,Get Load
n_0,99989,849253,849965,0.333333333333333,0.333333333333333,0.333333333333333
n_1,99989,849253,849965,0.333333333333333,0.333333333333333,0.333333333333333
n_2,99989,849253,849965,0.333333333333333,0.333333333333333,0.333333333333333
